Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Africa Eastern and Southern,AFE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.06224040916636,1.06400525328806,1.06914985608402,1.09613904669279,1.15029873347481,1.15243439029391,1.14241721233419,1.16052182044321,1.19212343708742,1.10809144303788,1.10758741380866,1.06705872289157,1.07362868730556,1.08644916165911,1.09641627194981,1.04337266896328,1.02611620352542,1.01287268706958,0.997156908690821,0.98349171676113,0.845417186255912,0.863532873647527,0.816361436828426,0.784640732307806,..
Africa Eastern and Southern,AFE,"Population, total",SP.POP.TOTL,406156661,416807868,427820358,439173286,450928044,463076637,475606210,488580707,502070763,516003448,530308387,544737983,559609961,575202699,590968990,607123269,623369401,640058741,657801085,675950189,694446100,713090928,731821393,750503764,..
Africa Eastern and Southern,AFE,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,41.8014561716086,42.4819599251786,43.1863263348469,43.8968516397568,44.6110634186274,45.4098885710598,46.2127922036819,46.9835191123466,47.8374640151551,48.6975252764252,49.554830774864,50.236229315704,51.067002224596,51.8981221151313,52.7338644625603,53.5853689494357,54.3930562227227,55.2105403025537,56.0498365075383,56.8582341222769,57.6269508860058,58.3775560940718,59.1074611916093,..,..
Africa Eastern and Southern,AFE,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,22.4153622080005,22.7561422969355,23.1173110386926,23.4847974892192,23.8501510304797,24.3490744905871,24.8453775426805,25.3208341055576,25.8500882834056,26.3891534924248,26.9275388772824,27.0711139677568,27.6045484860424,28.1517230961958,28.7130915542539,29.2939795435295,29.8276763549002,30.3595741285537,30.7118953897305,31.1374512141947,31.5299842367866,31.4820731319214,31.7442465723469,..,..
Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,516.932316255791,530.653167271222,616.796033062474,694.500938597172,834.86129094692,989.699738831975,1222.55049775568,1393.74848679569,1652.18985007053,1439.04780321508,1647.14984698519,1824.72282666403,1920.11991168727,2113.31698591778,2204.99569969979,1845.76780421108,1616.84319800249,1560.16299864482,1703.89639222804,1783.65436491191,1664.24917643553,1747.84054911545,1777.23501216669,1568.72431045118,..
Africa Western and Central,AFW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.2979830815751,50.6777904131384,51.1080235711343,51.5781222446253,52.106083093576,52.5557531001128,52.9787097061283,53.482431405345,53.9162616333208,53.852245462001,54.603353213388,54.9639734890226,55.2927058217917,55.5549074075857,55.6954463398568,56.0383356484355,56.3924518507367,56.6264388112566,57.036976441386,57.1498467555118,57.3644254011107,57.3625716910274,57.9878133945189,58.8557215483277,..
Africa Western and Central,AFW,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,47.5773811340332,48.7651214599609,49.4976081848145,50.0791091918945,51.4278602600098,51.5404205322266,52.2236213684082,50.2877006530762,50.7298393249512,50.8575706481934,51.4170799255371,52.0264892578125,52.5731086730957,53.4217491149902,54.1411399841309,55.0066184997559,55.4657783508301,56.4721984863281,59.7473487854004,59.5536689758301,59.703239440918,60.0073204040527,60.2908515930176,60.5055503845215,..
Africa Western and Central,AFW,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.533661233260197,0.551083898694549,0.502950753690679,0.528566210567396,0.510387030502224,0.500513164604261,0.464381052277335,0.437051092228309,0.451267465340572,0.417316125294391,0.456851164651759,0.473954567156266,0.47034807932458,0.50440016056654,0.513469247225856,0.499586914619379,0.506323433479928,0.495060473040885,0.509712919454392,0.518890458701009,0.497159160200381,0.512748783317137,0.505462163299022,0.48221727602783,..
Africa Western and Central,AFW,"Population, total",SP.POP.TOTL,274968446,282780717,290841795,299142845,307725100,316588476,325663158,334984176,344586109,354343844,364358270,374790143,385360349,396030207,406992047,418127845,429454743,440882906,452195915,463365429,474569351,485920997,497387180,509398589,..
Africa Western and Central,AFW,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,50.6735981708834,51.5954279230004,52.64702549751,53.7006256325755,54.7629985255924,55.8335547558746,56.9068088507774,57.9784088891929,59.0465441271436,60.1171492505861,61.1904714085778,62.272673084149,63.354463319362,64.4339443984813,65.5168340479879,66.6013613224581,67.6782973046358,68.7514757143405,69.8274258053892,70.8869373855596,71.942470233067,73.0374631137978,74.1581519711725,..,..
Africa Western and Central,AFW,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,21.858426384413,22.1011741752947,22.7126054890726,23.3501867120925,24.0137442590469,24.70057986027,25.4060852342512,26.1257098506408,26.8593857801957,27.6124650286051,28.3835423274175,29.1674086377511,29.9676854058085,30.7858640570238,31.6209293422894,32.4660606874312,33.3204635580789,34.1884837548176,34.9500545608736,35.8403432991163,36.7421504215131,37.6362508585179,38.7535509686832,..,..
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,1126.68334010717,1281.6598256178,1425.12421860142,1846.12012081207,2373.58129170055,2673.78781583529,2972.74362094736,3595.03829536404,4370.53971639449,4114.13403283023,4094.34968570481,4437.14116097061,4247.63134315945,4413.06338346821,4578.63320812155,3952.80357364813,4124.05538986272,4531.03220675893,5365.48934672897,5460.42823730592,5370.77862312929,6413.28328605026,6846.42614266044,8575.17113446213,..
Albania,ALB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.826,75.083,75.299,75.557,75.951,76.427,76.994,77.691,78.248,78.509,78.414,78.303,78.084,77.995,78.029,78.358,78.643,78.9,79.238,79.467,77.824,76.844,78.769,79.602,..
Albania,ALB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,99,..,..,..,..,..,..,96,..,..,97,97,..,..,..,..,98.8162307739258,..,..,..,..,98.5,..,..
Albania,ALB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.04644601682018,1.1238907081397,1.3131389277649,1.38543816060976,1.45823883467754,1.37755866121952,1.38166585186465,1.4290827291561,1.423194135406,1.46014423817574,1.56432102617866,1.71699317945955,1.56285286069064,1.64737424579253,1.76379943401137,1.68830316766428,1.57515330650766,1.85891071277559,1.85097837827277,1.73551805047385,1.60713272623032,1.79228258263962,1.65929303100527,1.67219476382134,..
Albania,ALB,"Population, total",SP.POP.TOTL,3089027,3060173,3051010,3039616,3026939,3011487,2992547,2970017,2947314,2927519,2913021,2905195,2900401,2895092,2889104,2880703,2876101,2873457,2866376,2854191,2837849,2811666,2777689,2745972,..
Albania,ALB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,86.3970439494077,86.9040684917649,87.4516357159612,87.9871967181199,88.5105812614285,89.0211858391228,89.5191349968004,90.0041903832584,90.4761498369914,90.9344096153208,91.3794796111017,91.8108885574113,92.2287785293112,92.631596058428,93.0200580597032,93.3943239683645,93.7548779094968,94.1020962002701,94.4363934347219,94.7582247174548,95.0680388145809,95.0815134425003,95.0945635220358,..,..
Albania,ALB,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,89.4886714004041,90.0309542893634,90.605514785525,91.1654586707594,91.7106511759046,92.3229745372511,92.9214092333686,93.5057456524919,94.0758130632297,94.6311525971364,95.1721612127179,95.6984954437804,96.2102708087274,96.7065621641798,97.1880221308194,97.6549638832306,98.1079030060422,98.5472976713805,98.9736460270302,99.1830688799465,99.2987931149029,99.2990334369956,99.2992661348186,..,..
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,1772.92869122761,1896.30020878013,1937.46411413019,2283.77299346126,2816.99384960555,3233.13339634212,3660.66104745322,4167.45169937531,5180.91881514686,4235.42990456612,4912.78585503672,5916.31364364343,6033.64884689543,5979.60138960585,6094.69392314956,4685.05902729002,4424.98529027556,4554.66753957828,4577.21029180491,4468.45341883656,3743.5419522929,4160.55926736925,4961.55257664733,5364.02795022731,..
Algeria,DZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.576,71.025,71.644,71.906,72.536,72.836,73.116,73.346,73.618,73.871,74.144,74.383,74.609,74.809,74.992,75.159,75.31,75.431,75.555,75.682,73.257,75.208,76.129,76.261,..
Algeria,DZA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,70,..,..,..,73,..,75,..,..,..,..,..,..,..,..,..,81.4078369140625,..,..,..,..,..,..
Algeria,DZA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.84547322241894,2.73913040286556,2.82462177766349,2.99922134069754,2.96128947747975,3.06249773288425,3.13771562073271,3.18555017143317,3.26571868233991,3.27089446187558,3.27771433788594,3.38166892915163,3.72574195204898,3.79295442819787,3.95384969852466,4.11954123697958,3.94094145853631,3.99506357734631,4.11329387212597,4.19566242824212,3.90292776971012,4.01558728484303,4.10411424455349,3.90686995051297,..
Algeria,DZA,"Population, total",SP.POP.TOTL,30903893,31331221,31750835,32175818,32628286,33109249,33623506,34189416,34816961,35490445,36188236,36903376,37646166,38414171,39205031,40019529,40850721,41689299,42505035,43294546,44042091,44761099,45477389,46164219,..
Algeria,DZA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,89.8488285798425,90.1134477964222,90.3738043329469,90.6297224767556,90.8812547235952,91.128253391014,91.3709555341436,91.6092319914834,91.8433087449211,92.0720349659473,92.2959734615905,92.5149892867463,92.7451846992975,92.9708811462695,93.1923467804089,93.4095576469991,93.6227755358994,93.8319749303098,94.0374149250041,94.2391398601614,94.4373299704124,94.6321020435575,94.6613975479238,..,..
Algeria,DZA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,84.4808303267888,84.7599276450493,85.0328073593515,85.2991644625783,85.5590709673942,85.8122609306772,86.0591315025692,86.299440005349,86.5335680761237,86.7594853651133,86.9781332130706,87.1892375803685,87.0935397027506,86.9868765719694,86.8698424356598,86.7425206949109,86.6054829474466,86.4588237816513,86.303094189528,86.1385043463065,85.9654695730295,85.7843012451086,85.8262893978246,..,..
American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,8972.69636535698,9197.66196836987,8958.42866697173,8831.26975996609,8745.16621137404,9231.37240924563,10030.8089130902,12156.0293905777,10375.1720141957,10383.459331451,11745.4899153958,11813.5022034589,12026.3344929488,12727.4102651386,12843.3342903627,11863.6839452565,12552.0546868861,12886.1359517218,14489.2586563775,15236.1604875571,18017.4589383973,..,..
American Samoa,ASM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.443,71.573,71.755,71.698,72.277,72.382,72.397,72.365,72.43,70.839,72.587,72.662,72.709,72.769,72.687,72.654,72.64,72.801,72.794,72.751,72.672,72.708,72.752,72.852,..
American Samoa,ASM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.00175886025855246,0.00175275620913887,0.00175247975885879,0.0017552790015973,0.00176000563201802,0.00176625395199322,0.00177386738567425,0.00178211822572309,0.00179121587733754,0.00180089324304855,0.00181067574418773,0.0018216595318335,0.00183523279928059,0.00185164611339481,0.00187034751056746,0.00189114565603843,0.00191405876160398,0.00193851044857132,0.00196432780702444,0.00199167479933876,0.00200960591627982,0.00203148806500762,0.00206859459683091,0.00210433282127901,..
American Samoa,ASM,"Population, total",SP.POP.TOTL,56855,57053,57062,56971,56818,56617,56374,56113,55828,55528,55228,54895,54489,54006,53466,52878,52245,51586,50908,50209,49761,49225,48342,47521,..
American Samoa,ASM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,94.9322903901615,95.1859645914257,95.4396387926897,95.6933129939538,95.9469871952179,96.200661396482,96.454335597746,96.7080097990101,96.9616840002742,97.2153582015383,97.4690324028023,97.7227066040664,97.9763808053305,98.2300550065946,98.4837292078587,98.7374034091227,98.9910776103868,99.2447518116509,99.2447518116509,99.2447518116509,99.2447518116509,99.2447518116509,..,..,..
American Samoa,ASM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,64.6022126416572,64.5940020646939,64.5857914877307,64.5775809107675,64.5693703338042,64.561159756841,64.5529491798777,64.5447386029145,64.5365280259512,63.3846165917388,62.2329962063021,61.0816668696417,59.9306285817578,58.7798813426497,57.6294251523178,56.4792600107625,55.3293859179829,54.17980287398,54.1729020165096,54.1660011590391,54.1591003015687,54.1521994440983,54.1452985866279,..,..
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,21810.2487431414,23511.2951475737,26528.130158144,34063.5784034776,39021.1278101878,40829.801876968,43467.2109930745,48336.2283329823,49132.515707808,43975.0183668093,42746.8309526019,46657.1561173756,41500.5435791686,42470.3161159692,44369.659691379,38654.9347203095,40129.8192007698,40672.9943348258,42819.7745797624,41257.8045846483,37361.0900666982,42425.6996756291,42414.0590092117,46812.4484486309,..
Andorra,AND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.863,82.162,82.448,82.718,82.815,83.086,83.374,83.632,83.855,84.1,84.197,84.296,84.334,84.406,84.485,84.532,84.489,84.359,84.242,84.098,79.418,82.331,84.016,84.041,..
Andorra,AND,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Population, total",SP.POP.TOTL,65685,65852,66506,69486,74325,77421,79585,81877,83495,83888,80706,77783,76834,75194,73737,72174,72181,73763,75162,76474,77380,78364,79705,80856,..
Andorra,AND,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.9999994632633,100,100,100,100,99.9999978782282,100,100,100,100,99.9999980744897,100,99.9999980016794,100,100,100,99.99999600335,100,99.9999955655473,99.9999967920626,99.9999985271439,100,100,..,..
Andorra,AND,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.9999994632633,100,100,100,100,99.9999978782282,100,100,100,100,99.9999980744897,100,99.9999980016794,100,100,100,99.99999600335,100,99.9999955655473,99.9999967920626,99.9999985271439,100,100,..,..
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,563.733795571487,533.586202412447,882.147847234303,992.698979254665,1266.21086410236,1916.46842218625,2617.05196022633,3141.0459797605,4103.0669003635,3136.64546955947,3597.34293216332,4615.91059831778,5086.02740086376,5057.74787833163,5005.9997412707,3213.90261080059,1807.95294072643,2437.25971190821,2538.59139143371,2189.85571407618,1449.92286669308,1925.87466082167,2929.69445467272,2308.15976731274,..
Angola,AGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.501,47.032,47.874,50.218,51.123,52.13,52.965,54.2,55.281,56.225,57.242,58.093,58.916,59.705,60.396,61.042,61.619,62.122,62.622,63.051,63.116,62.958,64.246,64.617,..
Angola,AGO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,67,..,..,..,..,..,..,..,..,..,..,..,..,66,66.2358627319336,..,..,..,..,..,..,72.4000015258789,..,..
Angola,AGO,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.01957601509466,0.966865641126569,0.91849471761946,0.965775643300561,0.951069768682142,0.810676972733782,0.815387085036386,0.820836438095978,0.886032980276111,0.940848252177258,0.976178185498281,0.976532176921039,0.981682218580684,1.09052260179579,1.13720270585859,1.1754292718486,1.0720530773493,0.924168969446141,0.839018754260571,0.851665227724358,0.61913898758344,0.731567420293545,0.767587420793175,0.76816250904152,..
Angola,AGO,"Population, total",SP.POP.TOTL,16194869,16747208,17327699,17943712,18600423,19291161,20015279,20778561,21578655,22414773,23294825,24218352,25177394,26165620,27160769,28157798,29183070,30234839,31297155,32375632,33451132,34532429,35635029,36749906,..
Angola,AGO,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,41.1443097881583,42.254675873402,43.3768004555676,44.3638728219385,45.351334802482,46.336018417288,47.1502307724816,47.9614692762391,48.7704037164953,49.5751644888688,50.3768404281237,51.1748356552453,51.9685419144087,52.7573457655021,53.5415077905239,54.316930612657,55.0842725132132,55.842909522296,56.5917487678333,56.8830374949169,57.1677379228367,57.4467255251773,57.7195606692859,..,..
Angola,AGO,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,27.5575243295056,28.9892228999424,30.4224688661868,31.8560605984651,33.2903908906274,34.7226378362301,35.9912829408025,37.2593050122209,38.5275103563643,39.7942707753161,41.0607923213848,42.3266654473422,43.5914724861148,44.8547922195447,46.1170299677134,47.3744826098829,48.6279413330122,49.8769829625562,51.120743995819,51.3936226824603,51.6603294206642,51.9216843631804,52.1772757616933,..,..
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,12021.463208189,11535.7742945854,11657.3487497259,12171.3773760407,13036.0075900543,14366.2912765172,16172.2513541282,18203.5151277783,18785.4682161899,16471.3678310675,15216.3098400792,14841.9709613705,15208.6569723517,15050.7122765935,15533.4831254394,16080.6580495873,16557.843174789,16924.7894487758,18273.4270684912,18884.3729680383,15360.4544160475,17340.3790692554,20117.7653310355,21787.1017315914,..
Antigua and Barbuda,ATG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.819,75.108,75.237,75.313,75.329,75.364,75.506,75.72,76.075,76.386,76.701,77.023,77.1,77.05,76.912,76.892,76.968,77.03,77.132,77.168,77.161,77.197,77.483,77.598,..
Antigua and Barbuda,ATG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.80745407945323,1.73921045366707,1.94334821892201,2.09670792460582,2.10749628425158,2.1605054577885,2.42915984318396,2.62288260060707,2.78246815901196,3.16253430434938,3.26418190342241,2.45795301857944,2.59110703644281,2.94444949127907,3.14876358925252,3.25246899081748,3.49787148906846,3.06185612592298,3.24329674680509,3.72466179239088,3.00394138013632,3.30485441098442,3.30137871607066,3.4624287367654,..
Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,74912,76069,77032,77884,78719,79611,80604,81704,82912,84173,85320,86332,87260,88064,88765,89409,89969,90468,90926,91364,91846,92349,92840,93316,..
Antigua and Barbuda,ATG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,98.3665557888391,98.3661765475755,98.3658215623444,98.365707226978,98.3655938007866,98.36547509164,98.3653622690749,98.3652624014084,98.3651754449695,98.365100591671,98.3650387230105,98.3649937785451,98.364957284814,98.3649356183032,..,..
Antigua and Barbuda,ATG,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,97.3382623808046,97.3536211069896,97.3677830429391,97.3724715198517,97.377133715389,97.3817635895337,97.3863992440452,97.3904780793345,97.3939999567314,97.3970184718327,97.3994801016802,97.401415922773,97.4028176183176,97.403718511033,..,..
Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,2664.16579571488,2536.711964719,2483.10723424941,2696.67230474801,3133.73687664723,3750.50855449002,4355.08762186879,4940.70226511719,6091.93206445673,5134.45006055159,5928.30479005386,6883.37402358513,7336.19770815465,7311.29675508093,7259.93672933779,6203.70263640435,5957.05983659325,6005.39012863954,6576.51663083912,6525.21184312384,5648.34111789395,6445.80726093411,7658.40646973315,7292.21040780618,..
Arab World,ARB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.8906998949344,67.2406170439926,67.5806302791343,67.6503349498777,67.7331029040443,68.0405024136348,68.4912652387812,68.8792264386993,69.2581327561764,69.7069035410593,69.8073221012027,69.3633376859826,69.842316602094,70.1921058451273,70.5350666310281,70.6580123695192,70.8964881164428,71.1128560080647,71.4312997859137,71.8398932674972,70.7265588103862,70.4041144889903,71.8760955992222,72.4389553086745,..
Arab World,ARB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,65.1314315795898,66.2609481811523,67.2946319580078,70.01904296875,70.8691711425781,71.4038467407227,69.1949996948242,70.0446472167969,71.0101776123047,69.7459564208984,70.4397125244141,72.2035903930664,73.0683670043945,73.8112869262695,74.3166122436523,75.0205383300781,73.7179565429688,74.2122116088867,74.5541229248047,74.8075180053711,75.1214599609375,75.5395736694336,75.8184585571289,76.1542587280273,..
Arab World,ARB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.5066693458292,3.6282264627197,3.66257090307765,3.68357775564047,3.79973743556739,3.97372625003149,4.07420334366862,4.13314001094876,4.32741395266453,4.37136973332286,4.54220501792065,4.55986749973683,4.77097399813196,4.74915587831192,4.80031301506869,4.79605263282692,4.74301501300353,4.71887556951708,4.60094783666743,4.57247190340165,4.27290948985851,4.40069810346158,4.4035884024526,4.3849604720456,..
Arab World,ARB,"Population, total",SP.POP.TOTL,286548096,293580252,300691509,307815105,315060277,322628451,330526310,338947976,347684619,356386673,363568534,372054934,381030177,390954281,400231008,410190679,419808341,428315886,435998060,444281315,453723239,460646603,471352066,481667539,..
Arab World,ARB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,78.0746359769711,78.3525605289836,78.6557998534139,79.0491945763182,79.4397719047755,79.9556635031138,80.5028017966008,81.004294499239,81.5543959040149,82.0801690304308,82.6000795808703,83.1547997929833,83.7043737407234,84.2239840937689,84.7294739764029,86.2004011242312,86.655585633407,87.0519862244516,87.506251843851,87.8867263034788,88.284415049611,88.5470561183935,88.6955493700617,..,..
Arab World,ARB,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,72.9374053862497,73.2496483056879,73.6221596167509,74.0505331923989,74.4739089801399,75.0862289515929,75.7469267071595,76.3932053241974,77.0417328782142,77.6517646539252,78.2054678645865,78.879703204818,79.5104856978332,80.1179416889049,80.6739677483179,81.2368034963383,81.7767751313476,82.1092252180517,82.3885838248522,82.6432268984747,82.983687043449,88.3111853957153,88.3790595529368,..,..
